Timestamp,num_ues,IMSI,RNTI,Unnamed: 4,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,Unnamed: 10,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,Unnamed: 18,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,Unnamed: 28,sum_requested_prbs,sum_granted_prbs,Unnamed: 31,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1617070612476,6,1010123456003,77,,1,0,6,1,0,,20.017,235,183381,0.714848,67,0,10.8333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,426,,0,0,0,0.0
1617070612726,6,1010123456003,77,,1,0,6,1,0,,19.239,272,184164,0.771712,76,0,10.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,498,,0,0,0,0.0
1617070612976,6,1010123456003,77,,1,0,6,1,0,,18.5018,277,183885,0.847168,80,0,8.5,,8.72727,11,512,0.1,3,0.0,0,31.382,31,,0,498,,0,0,0,1.0
1617070613226,6,1010123456003,77,,1,0,6,1,0,,13.0167,239,184177,0.361312,67,0,7.5,,0.0,2,0,0.1,1,0.0,0,0.0,0,,0,426,,0,0,0,0.0
1617070613475,6,1010123456003,77,,1,0,6,1,0,,15.4889,270,183881,0.573976,77,0,9.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,492,,0,0,0,0.0
1617070613725,6,1010123456003,77,,1,0,6,1,0,,11.6655,278,183513,0.38053,75,0,6.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,498,,0,0,0,0.0
1617070613976,6,1010123456003,77,,1,0,6,1,0,,16.264,303,183921,0.653728,89,0,8.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,528,,0,0,0,0.0
1617070614225,6,1010123456003,77,,1,0,6,1,0,,14.6455,220,184605,0.39547,61,0,8.0,,15.3978,93,0,0.1,27,66.6667,0,13.3859,31,,0,420,,0,0,0,7.13978
1617070614475,6,1010123456003,77,,1,0,6,1,0,,16.8689,267,183629,0.625382,77,0,10.2,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,486,,0,0,0,0.0
1617070614726,6,1010123456003,77,,1,0,6,1,0,,12.2037,324,183432,0.552032,87,0,6.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,564,,0,0,0,0.0
1617070614976,6,1010123456003,77,,1,0,6,1,0,,12.7509,277,184093,0.431904,83,0,7.5,,0.1,25,512,0.1,8,0.0,0,1.76874,31,,0,516,,0,0,0,2.52
1617070615226,6,1010123456003,77,,1,0,6,1,0,,13.0087,230,183279,0.378112,68,0,7.16667,,0.0,3,0,0.1,1,0.0,0,0.0,31,,0,432,,0,0,0,0.0
1617070615475,6,1010123456003,77,,1,0,6,1,0,,12.9444,252,184534,0.376064,69,0,7.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,432,,0,0,0,0.0
1617070615725,6,1010123456003,77,,1,0,6,1,0,,17.8729,299,183562,0.779052,84,0,9.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,546,,0,0,0,0.0
1617070615976,6,1010123456003,77,,1,0,6,1,0,,13.6067,267,184133,0.454208,78,0,7.83333,,14.5385,13,0,0.1,4,0.0,0,30.8268,31,,0,498,,0,0,0,1.0
1617070616225,6,1010123456003,77,,1,0,6,1,0,,15.1206,282,183368,0.583614,81,0,9.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,540,,0,0,0,0.0
1617070616475,6,1010123456003,77,,1,0,6,1,0,,13.3502,277,183604,0.471711,82,0,7.6,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,522,,0,0,0,0.0
1617070616726,6,1010123456003,77,,1,0,6,1,0,,17.4664,283,183675,0.751584,83,0,10.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,516,,0,0,0,0.0
1617070616977,6,1010123456003,77,,1,0,6,1,0,,15.4215,242,182762,0.511012,69,0,8.85714,,15.8444,45,0,0.200956,14,64.2857,0,11.1834,31,,0,468,,0,0,0,6.6
1617070617226,6,1010123456003,77,,1,0,6,1,0,,15.0345,261,183222,0.527582,77,0,8.0,,14.5778,45,0,0.1,15,86.6667,0,4.44254,0,,0,480,,0,0,0,8.8
1617070617475,6,1010123456003,77,,1,0,6,1,0,,14.5094,267,183325,0.517783,76,0,9.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,492,,0,0,0,0.0
1617070617725,6,1010123456003,77,,1,0,6,1,0,,14.0872,298,184169,0.528739,81,0,8.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,522,,0,0,0,0.0
1617070617976,6,1010123456003,77,,1,0,6,1,0,,25.0,248,184197,1.07114,73,0,10.0,,0.162162,37,0,0.1,11,0.0,0,9.38878,31,,0,468,,0,0,0,1.10811
1617070618226,6,1010123456003,77,,1,0,6,1,0,,15.0294,272,184313,0.51056,75,0,8.2,,0.0,3,0,0.1,1,0.0,0,0.0,0,,0,504,,0,0,0,0.0
1617070618475,6,1010123456003,77,,1,0,6,1,0,,13.6898,245,183309,0.419727,72,0,8.4,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,456,,0,0,0,0.0
1617070618725,6,1010123456003,77,,1,0,6,1,0,,17.4024,246,184289,0.615871,69,0,9.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,450,,0,0,0,0.0
1617070618977,6,1010123456003,77,,1,0,6,1,0,,13.7663,261,183701,0.444972,77,0,7.71429,,3.25714,35,0,0.1,10,20.0,0,6.39955,31,,0,486,,0,0,0,2.82857
1617070619225,6,1010123456003,77,,1,0,6,1,0,,13.3636,253,183940,0.426,74,0,7.6,,2.0,4,0,0.1,1,0.0,0,4.58506,0,,0,462,,0,0,0,1.0
1617070619475,6,1010123456003,77,,1,0,6,1,0,,13.6091,307,184084,0.505863,85,0,7.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,564,,0,0,0,0.0
1617070619725,6,1010123456003,77,,1,0,6,1,0,,15.1003,309,183692,0.608193,86,0,9.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,552,,0,0,0,0.0
1617070619976,6,1010123456003,77,,1,0,6,1,0,,15.4984,303,183707,0.668864,90,0,8.57143,,11.4375,16,512,0.1,5,60.0,0,16.0127,31,,0,576,,0,0,0,6.0625
1617070620226,6,1010123456003,77,,1,0,6,1,0,,20.7572,243,184359,0.819936,71,0,10.6667,,14.4848,66,0,0.1,20,80.0,0,6.07329,31,,0,462,,0,0,0,8.09091
1617070620475,6,1010123456003,77,,1,0,6,1,0,,12.3815,270,183942,0.396787,78,0,7.2,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,498,,0,0,0,0.0
1617070620726,6,1010123456003,77,,1,0,6,1,0,,12.9164,275,184201,0.40688,75,0,7.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,480,,0,0,0,0.0
1617070620975,6,1010123456003,77,,1,0,6,1,0,,13.6092,261,183393,0.451695,79,0,8.57143,,15.4409,93,512,0.299052,30,76.6667,0,7.3509,31,,0,504,,0,0,0,7.87097
1617070621225,6,1010123456003,77,,1,0,6,1,0,,20.3178,236,183413,0.840321,71,0,9.2,,0.0,3,0,0.1,1,0.0,0,0.0,31,,0,474,,0,0,0,0.0
1617070621475,6,1010123456003,77,,1,0,6,1,0,,13.614,285,184265,0.501076,84,0,7.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,510,,0,0,0,0.0
1617070621725,6,1010123456003,77,,1,0,6,1,0,,14.7743,319,183729,0.608675,89,0,8.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,558,,0,0,0,0.0
1617070621976,6,1010123456003,77,,1,0,6,1,0,,12.7067,283,184239,0.518496,83,0,7.71429,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,486,,0,0,0,0.0
1617070622225,6,1010123456003,77,,1,0,6,1,0,,13.5,256,184195,0.415679,70,0,7.66667,,6.48649,37,0,0.1,10,40.0,0,5.74505,31,,0,468,,0,0,0,5.10811
1617070622476,6,1010123456003,77,,1,0,6,1,0,,20.8764,259,183563,0.813024,75,0,11.6667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,474,,0,0,0,0.0
1617070622726,6,1010123456003,77,,1,0,6,1,0,,11.0462,260,184591,0.455264,75,0,7.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,486,,0,0,0,0.0
1617070622976,6,1010123456003,77,,1,0,6,1,0,,14.8561,285,183709,0.574368,82,0,8.6,,9.96774,31,0,0.1,10,40.0,0,16.9124,31,,0,540,,0,0,0,5.06452
1617070623226,6,1010123456003,77,,1,0,6,1,0,,12.9816,271,183843,0.433408,80,0,7.66667,,16.0,12,0,0.1,3,33.3333,0,24.06,0,,0,498,,0,0,0,4.33333
1617070623475,6,1010123456003,77,,1,0,6,1,0,,15.1295,278,183635,0.547309,79,0,8.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,528,,0,0,0,0.0
1617070623726,6,1010123456003,77,,1,0,6,1,0,,13.3477,279,184247,0.47264,82,0,7.6,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,498,,0,0,0,0.0
1617070623976,6,1010123456003,77,,1,0,6,1,0,,15.3193,285,184318,0.592928,81,0,8.42857,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,528,,0,0,0,0.0
1617070624226,6,1010123456003,77,,1,0,6,1,0,,12.6235,255,184457,0.387392,74,0,7.33333,,13.08,25,0,0.1,7,57.1429,0,7.57797,31,,0,456,,0,0,0,8.04
1617070624475,6,1010123456003,77,,1,0,6,1,0,,14.2336,274,183419,0.497639,79,0,8.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,510,,0,0,0,0.0
1617070624726,6,1010123456003,77,,1,0,6,1,0,,13.8203,295,183899,0.50032,79,0,7.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,516,,0,0,0,0.0
1617070624975,6,1010123456003,77,,1,0,6,1,0,,13.2143,322,183769,0.525687,94,0,7.8,,7.95455,44,0,0.1,13,46.1538,0,10.7513,31,,0,612,,0,0,0,5.29545
1617070625225,6,1010123456003,77,,1,0,6,1,0,,13.1923,312,184160,0.502618,88,0,7.6,,14.8889,18,0,0.1,5,80.0,0,14.3868,0,,0,582,,0,0,0,8.0
1617070625475,6,1010123456003,77,,1,0,6,1,0,,13.0,256,184576,0.418088,77,0,7.66667,,0.1,4,0,0.1,1,0.0,0,25.8262,31,,0,480,,0,0,0,1.0
1617070625725,6,1010123456003,77,,1,0,6,1,0,,15.6803,269,184556,0.558908,76,0,8.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,492,,0,0,0,0.0
1617070625975,6,1010123456003,77,,1,0,6,1,0,,17.7709,275,184121,0.724851,79,0,9.14286,,0.0,0,512,0.0,0,0.0,0,0.0,0,,0,516,,0,0,0,0.0
1617070626226,6,1010123456003,77,,1,0,6,1,0,,12.2069,261,184281,0.421568,78,0,7.16667,,15.8592,71,0,0.318592,22,68.1818,0,9.08602,31,,0,480,,0,0,0,7.25352
1617070626476,6,1010123456003,77,,1,0,6,1,0,,11.0482,311,183605,0.416192,91,0,6.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,546,,0,0,0,0.0
1617070626726,6,1010123456003,77,,1,0,6,1,0,,18.0268,298,183605,0.757312,82,0,9.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,528,,0,0,0,0.0
1617070626976,6,1010123456003,77,,1,0,6,1,0,,16.4918,303,184165,0.684672,84,0,8.85714,,14.6923,39,0,0.346688,13,38.4615,0,16.3755,31,,0,552,,0,0,0,4.69231
1617070627226,6,1010123456003,77,,1,0,6,1,0,,14.1008,248,183381,0.567712,75,0,8.0,,11.4286,14,0,0.1,4,50.0,0,12.3115,0,,0,468,,0,0,0,5.5
1617070627476,6,1010123456003,77,,1,0,6,1,0,,11.7148,263,183463,0.414656,72,0,7.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,456,,0,0,0,0.0
1617070627725,6,1010123456003,77,,1,0,6,1,0,,14.7273,275,184086,0.522024,80,0,9.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,516,,0,0,0,0.0
1617070627976,6,1010123456003,77,,1,0,6,1,0,,14.6065,310,184590,0.61184,88,0,7.83333,,3.08824,34,0,0.1,10,20.0,0,7.17085,31,,0,570,,0,0,0,3.55882
1617070628225,6,1010123456003,77,,1,0,6,1,0,,15.0645,248,183398,0.517558,73,0,8.83333,,10.5,10,0,0.1,3,33.3333,0,13.3925,0,,0,480,,0,0,0,3.7
1617070628475,6,1010123456003,77,,1,0,6,1,0,,13.5489,266,184590,0.43894,78,0,7.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,480,,0,0,0,0.0
1617070628726,6,1010123456003,77,,1,0,6,1,0,,14.5462,249,184242,0.52496,72,0,8.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,450,,0,0,0,0.0
1617070628976,6,1010123456003,77,,1,0,6,1,0,,12.6611,298,183677,0.435936,83,0,7.16667,,6.62069,58,0,0.1,17,35.2941,0,7.84695,31,,0,546,,0,0,0,4.22414
1617070629225,6,1010123456003,77,,1,0,6,1,0,,13.2932,249,184131,0.45902,75,0,7.33333,,0.0,3,0,0.1,1,0.0,0,0.0,31,,0,462,,0,0,0,0.0
1617070629475,6,1010123456003,77,,1,0,6,1,0,,12.9761,293,184217,0.458667,84,0,7.6,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,558,,0,0,0,0.0
1617070629725,6,1010123456003,77,,1,0,6,1,0,,8.99367,316,184024,0.347727,92,0,5.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,576,,0,0,0,0.0
1617070629976,6,1010123456003,77,,1,0,6,1,0,,15.3798,258,183443,0.548928,78,0,8.42857,,15.0,16,0,0.0,4,100.0,0,3.06528,0,,0,486,,0,0,0,10.0
1617070630225,6,1010123456003,77,,1,0,6,1,0,,16.2146,247,184487,0.528,70,0,10.75,,5.14286,7,0,0.1,2,0.0,0,31.511,0,,0,456,,0,0,0,1.0
1617070630475,6,1010123456003,77,,1,0,6,1,0,,17.3857,280,183829,0.764562,81,0,9.2,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,522,,0,0,0,0.0
1617070630726,6,1010123456003,77,,1,0,6,1,0,,13.9819,221,184521,0.394496,64,0,8.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,408,,0,0,0,0.0
1617070630976,6,1010123456003,77,,1,0,6,1,0,,15.2428,243,183449,0.512736,71,0,9.0,,15.8409,44,512,0.269728,14,57.1429,0,12.4226,31,,0,456,,0,0,0,5.90909
1617070631226,6,1010123456003,77,,1,0,6,1,0,,13.8145,275,183784,0.456992,77,0,7.6,,14.3158,38,0,0.1,13,92.3077,0,4.47188,0,,0,492,,0,0,0,9.05263
1617070631475,6,1010123456003,77,,1,0,6,1,0,,13.4386,285,183748,0.47441,82,0,7.8,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,528,,0,0,0,0.0
1617070631726,6,1010123456003,77,,1,0,6,1,0,,14.0,231,184228,0.407616,66,0,8.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,426,,0,0,0,0.0
1617070631975,6,1010123456003,77,,1,0,6,1,0,,10.1981,323,184512,0.412466,90,0,7.0,,6.77419,31,0,0.1,9,44.4444,0,7.60733,31,,0,564,,0,0,0,5.06452
1617070632225,6,1010123456003,77,,1,0,6,1,0,,12.9923,259,183371,0.425928,77,0,7.33333,,0.1,4,0,0.1,1,0.0,0,27.4957,31,,0,498,,0,0,0,1.0
1617070632475,6,1010123456003,77,,1,0,6,1,0,,14.6254,315,183295,0.605269,87,0,8.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,546,,0,0,0,0.0
1617070632725,6,1010123456003,77,,1,0,6,1,0,,18.2208,317,184299,0.80347,92,0,10.2,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,576,,0,0,0,0.0
1617070632975,6,1010123456003,77,,1,0,6,1,0,,13.0,285,183457,0.467277,80,0,7.42857,,6.55263,38,512,0.1,11,9.09091,0,18.0402,31,,0,516,,0,0,0,2.05263
1617070633225,6,1010123456003,77,,1,0,6,1,0,,15.6492,305,183597,0.646522,83,0,8.5,,0.0,6,0,0.1,2,50.0,0,0.0,0,,0,558,,0,0,0,0.0
1617070633476,6,1010123456003,77,,1,0,6,1,0,,14.6915,295,184060,0.549024,85,0,8.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,534,,0,0,0,0.0
1617070633726,6,1010123456003,77,,1,0,6,1,0,,20.5594,261,183396,0.851744,73,0,9.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,474,,0,0,0,0.0
1617070633975,6,1010123456003,77,,1,0,6,1,0,,14.7255,306,184132,0.647807,91,0,7.71429,,6.23077,39,0,0.1,11,27.2727,0,12.3132,31,,0,546,,0,0,0,3.15385
1617070634225,6,1010123456003,77,,1,0,6,1,0,,12.3492,252,184548,0.365012,73,0,7.33333,,15.0,7,0,0.1,2,50.0,0,2.84537,0,,0,462,,0,0,0,7.85714
1617070634475,6,1010123456003,77,,1,0,6,1,0,,12.354,291,183211,0.470394,85,0,6.8,,2.0,4,0,0.1,1,0.0,0,25.7786,31,,0,540,,0,0,0,1.0
1617070634725,6,1010123456003,77,,1,0,6,1,0,,11.0662,287,184346,0.396627,84,0,6.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,534,,0,0,0,0.0
1617070634976,6,1010123456003,77,,1,0,6,1,0,,13.364,261,183986,0.428864,74,0,7.0,,15.8696,23,0,0.1,6,66.6667,0,16.995,31,,0,504,,0,0,0,7.26087
1617070635225,6,1010123456003,77,,1,0,6,1,0,,13.4436,248,184018,0.412369,68,0,8.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,450,,0,0,0,0.0
1617070635475,6,1010123456003,77,,1,0,6,1,0,,14.0493,284,183742,0.53992,83,0,7.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,522,,0,0,0,0.0
1617070635725,6,1010123456003,77,,1,0,6,1,0,,15.4815,243,183569,0.522859,70,0,9.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,468,,0,0,0,0.0
1617070635976,6,1010123456003,77,,1,0,6,1,0,,14.9391,312,183892,0.645568,88,0,8.42857,,7.39394,66,0,0.1,20,80.0,0,6.71946,31,,0,570,,0,0,0,8.09091
1617070636225,6,1010123456003,77,,1,0,6,1,0,,17.8603,315,183620,0.798522,90,0,8.8,,0.1,4,0,0.1,1,0.0,0,4.75047,31,,0,582,,0,0,0,1.0
1617070636476,6,1010123456003,77,,1,0,6,1,0,,12.9738,343,183311,0.547968,100,0,7.25,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,606,,0,0,0,0.0
1617070636725,6,1010123456003,77,,1,0,6,1,0,,13.3806,310,183562,0.502715,87,0,7.6,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,558,,0,0,0,0.0
1617070636976,6,1010123456003,77,,1,0,6,1,0,,15.9409,254,183167,0.5776,74,0,8.83333,,3.82979,47,0,0.1,14,78.5714,0,10.0364,31,,0,456,,0,0,0,7.89362
1617070637226,6,1010123456003,77,,1,0,6,1,0,,13.0485,309,184057,0.477408,87,0,7.5,,7.5,8,0,0.1,2,50.0,0,14.469,31,,0,564,,0,0,0,5.5
1617070637476,6,1010123456003,77,,1,0,6,1,0,,19.6224,294,183348,0.884928,82,0,11.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,552,,0,0,0,0.0
1617070637726,6,1010123456003,77,,1,0,6,1,0,,14.9147,293,184432,0.641056,85,0,7.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,534,,0,0,0,0.0
1617070637976,6,1010123456003,77,,1,0,6,1,0,,13.8103,232,183240,0.433344,68,0,7.66667,,0.0,12,0,0.0,4,100.0,0,0.0,0,,0,414,,0,0,0,0.0
1617070638225,6,1010123456003,77,,1,0,6,1,0,,12.1239,234,183872,0.343968,65,0,7.8,,3.85714,7,0,0.1,2,0.0,0,32.2439,0,,0,438,,0,0,0,1.0
1617070638475,6,1010123456003,77,,1,0,6,1,0,,15.2624,221,184536,0.463229,66,0,9.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,402,,0,0,0,0.0
1617070638726,6,1010123456003,77,,1,0,6,1,0,,17.698,298,184394,0.772384,81,0,9.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,534,,0,0,0,0.0
1617070638975,6,1010123456003,77,,1,0,6,1,0,,16.1518,257,183549,0.636627,75,0,8.85714,,15.9014,71,0,0.270811,22,72.7273,0,7.9741,31,,0,480,,0,0,0,7.59155
1617070639225,6,1010123456003,77,,1,0,6,1,0,,11.3643,280,184032,0.421912,82,0,6.66667,,0.0,3,0,0.1,1,0.0,0,0.0,31,,0,546,,0,0,0,0.0
1617070639475,6,1010123456003,77,,1,0,6,1,0,,13.9223,283,184573,0.501205,84,0,8.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,522,,0,0,0,0.0
1617070639726,6,1010123456003,77,,1,0,6,1,0,,16.3112,241,183429,0.535328,65,0,8.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,450,,0,0,0,0.0
1617070639975,6,1010123456003,77,,1,0,6,1,0,,12.1103,272,183553,0.437655,82,0,7.28571,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,522,,0,0,0,0.0
1617070640225,6,1010123456003,77,,1,0,6,1,0,,13.471,293,183309,0.436916,81,0,8.33333,,6.75556,45,0,0.1,12,33.3333,0,8.46639,31,,0,534,,0,0,0,4.2
1617070640475,6,1010123456003,77,,1,0,6,1,0,,16.8084,287,183673,0.778667,84,0,7.8,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,522,,0,0,0,0.0
1617070640726,6,1010123456003,77,,1,0,6,1,0,,13.3941,236,183404,0.3984,70,0,7.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,456,,0,0,0,0.0
1617070640975,6,1010123456003,77,,1,0,6,1,0,,12.6804,291,183560,0.461912,82,0,7.28571,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,546,,0,0,0,0.0
1617070641225,6,1010123456003,77,,1,0,6,1,0,,15.3246,268,184192,0.550522,79,0,8.5,,15.7895,19,0,0.1,6,66.6667,0,18.5893,31,,0,474,,0,0,0,6.68421
1617070641475,6,1010123456003,77,,1,0,6,1,0,,12.8966,232,183392,0.359775,66,0,7.4,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,420,,0,0,0,0.0
1617070641725,6,1010123456003,77,,1,0,6,1,0,,16.1074,298,184062,0.653462,79,0,8.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,564,,0,0,0,0.0
1617070641975,6,1010123456003,77,,1,0,6,1,0,,19.1277,235,183870,0.687807,72,0,9.14286,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,450,,0,0,0,0.0
1617070642225,6,1010123456003,77,,1,0,6,1,0,,11.9894,282,183589,0.475663,79,0,7.5,,15.0,13,0,0.0,4,100.0,0,3.17666,0,,0,486,,0,0,0,10.0
1617070642476,6,1010123456003,77,,1,0,6,1,0,,12.9774,265,184098,0.401056,73,0,7.5,,6.92308,26,0,0.1,7,71.4286,0,7.87238,31,,0,492,,0,0,0,7.92308
1617070642726,6,1010123456003,77,,1,0,6,1,0,,13.7794,272,183918,0.480864,79,0,7.8,,5.68421,19,0,0.1,5,60.0,0,1.75833,0,,0,498,,0,0,0,6.68421
1617070642975,6,1010123456003,77,,1,0,6,1,0,,13.7427,307,183654,0.523759,86,0,7.85714,,12.6316,19,603,0.1,5,80.0,0,7.18477,31,,0,540,,0,0,0,8.57895
1617070643226,6,1010123456003,77,,1,0,6,1,0,,15.0858,303,183766,0.622976,89,0,7.8,,8.04762,21,0,0.1,6,16.6667,0,19.5943,31,,0,534,,0,0,0,2.71429
1617070643476,6,1010123456003,77,,1,0,6,1,0,,9.5618,267,183240,0.295328,76,0,6.75,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,492,,0,0,0,0.0
1617070643726,6,1010123456003,77,,1,0,6,1,0,,17.3582,268,183552,0.640736,75,0,9.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,474,,0,0,0,0.0
1617070643976,6,1010123456003,77,,1,0,6,1,0,,13.3083,266,183672,0.426592,75,0,7.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,468,,0,0,0,0.0
1617070644226,6,1010123456003,77,,1,0,6,1,0,,12.7288,295,184363,0.44352,84,0,7.5,,0.0,12,0,0.0,4,100.0,0,0.0,0,,0,570,,0,0,0,0.0
1617070644476,6,1010123456003,77,,1,0,6,1,0,,11.1254,303,184225,0.442688,90,0,6.83333,,5.4,10,0,0.1,3,33.3333,0,19.682,31,,0,552,,0,0,0,3.7
1617070644726,6,1010123456003,77,,1,0,6,1,0,,13.4915,293,184265,0.450848,77,0,7.6,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,504,,0,0,0,0.0
1617070644976,6,1010123456003,77,,1,0,6,1,0,,13.5165,273,183325,0.463104,80,0,7.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,498,,0,0,0,0.0
1617070645226,6,1010123456003,77,,1,0,6,1,0,,12.8995,209,184639,0.326272,60,0,7.6,,13.9091,11,0,0.1,3,0.0,0,31.3529,31,,0,396,,0,0,0,1.0
1617070645475,6,1010123456003,77,,1,0,6,1,0,,12.4708,274,183994,0.420177,82,0,7.33333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,498,,0,0,0,0.0
1617070645726,6,1010123456003,77,,1,0,6,1,0,,15.9467,244,183063,0.532576,67,0,8.8,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,438,,0,0,0,0.0
1617070645976,6,1010123456003,77,,1,0,6,1,0,,13.625,272,183377,0.454432,77,0,7.8,,14.6154,13,512,0.1,4,0.0,0,28.9203,31,,0,504,,0,0,0,1.0
1617070646226,6,1010123456003,77,,1,0,6,1,0,,15.8736,269,183121,0.570144,77,0,8.83333,,15.0,4,0,0.1,1,0.0,0,28.3339,0,,0,474,,0,0,0,1.0
1617070646476,6,1010123456003,77,,1,0,6,1,0,,12.2278,259,184188,0.383328,71,0,6.66667,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,474,,0,0,0,0.0
1617070646725,6,1010123456003,77,,1,0,6,1,0,,13.9882,254,183376,0.464289,75,0,8.0,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,462,,0,0,0,0.0
1617070646976,6,1010123456003,77,,1,0,6,1,0,,13.0991,222,183886,0.354432,64,0,7.66667,,13.9655,29,603,0.1,9,77.7778,0,6.06508,31,,0,402,,0,0,0,8.44828
1617070647226,6,1010123456003,77,,1,0,6,1,0,,12.2655,290,183804,0.473504,82,0,8.2,,2.0,9,0,0.1,3,0.0,0,23.7184,0,,0,504,,0,0,0,1.0
1617070647476,6,1010123456003,77,,1,0,6,1,0,,13.1065,263,184048,0.430368,77,0,7.5,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,492,,0,0,0,0.0
1617070647726,6,1010123456003,77,,1,0,6,1,0,,10.3377,308,183245,0.420672,86,0,6.83333,,0.0,0,0,0.0,0,0.0,0,0.0,0,,0,552,,0,0,0,0.0
1617070647976,6,1010123456003,77,,1,0,6,1,0,,18.1033,300,183725,0.796832,85,0,9.14286,,15.8795,83,0,0.384928,26,69.2308,0,9.14091,31,,0,570,,0,0,0,7.21687
